state_key,"(0, 3)_forward","(1, 3)_diagonal2","(0, 0)_diagonal2","(0, 2)_diagonal2","(0, 2)_forward","(0, 0)_diagonal1","(0, 0)_forward","(1, 2)_diagonal1","(0, 1)_diagonal2","(2, 3)_diagonal1","(1, 0)_forward","(0, 1)_diagonal1","(0, 2)_diagonal1","(1, 3)_diagonal1","(0, 1)_forward","(1, 1)_forward","(1, 0)_diagonal1","(2, 1)_diagonal2","(2, 1)_forward","(0, 3)_diagonal2","(1, 2)_forward","(1, 2)_diagonal2","(2, 2)_forward","(0, 3)_diagonal1","(1, 0)_diagonal2","(2, 1)_diagonal1","(2, 2)_diagonal1","(1, 1)_diagonal2","(2, 0)_diagonal2","(1, 1)_diagonal1","(2, 2)_diagonal2","(2, 3)_forward","(1, 3)_forward","(2, 0)_diagonal1","(2, 0)_forward","(2, 3)_diagonal2"
2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0
148,0.0,0.0,0.0,0.1,-0.467559,0.0,0.0,0.0,0.0,-0.5369322007141,0.5217031,0.0,-0.5198031,0.0,0.0,0.0,-0.4521074301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.661534127565039,0.0,0.0,0.0,0.0,0.0,0.0,-0.736540251874891,0.0,0.0,0.0,-0.5863739940241001
2983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,0.0,0.0,-0.3429,0.0,0.0,-0.34471,0.1,0.0,-0.1,0.0,0.0,0.19,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5198031,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.271,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0
1254,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7458134171670999,0.0,0.0,0.0,0.0,0.271,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1881,0.0,0.0,-0.18729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,0.0,0.0,-0.191,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.40951,0.0,0.0,0.56953279,0.0,0.0,0.0,0.0,0.0,-0.5059542132,0.0,0.0,-0.4029759,0.40951,-0.55513146699,0.0,-0.513390969,0.5217031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0.9113706188034748,0.0,-0.840681042023359,0.0,0.0,-0.7306583880319533,0.77123207545039,0.957608841724784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.864096450414554,0.0,0.0,0.0,-0.7827863169948119,0.56953279,0.9353891811077332,0.0,-0.8593313495369997,0.0,0.0,0.0,-0.9133622810773098,0.0,-0.9196215772110408,0.0,0.0,0.0,0.0,0.0,0.0
420,-0.52983769,-0.1,0.612579511,0.0,0.0,-0.44954529399,0.56953279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3491671,0.0,0.0,0.0,-0.27381,0.0,0.0,-0.53238265161,-0.4738260999999999,0.0,0.0,-0.63447472504699,-0.57553699,0.0,-0.27381,-0.8554493032453193,0.0,0.0,0.0,0.0,0.0
55,0.271,0.0,0.0,0.0,0.0,0.0,0.0,-0.39161822499,0.0,0.0,0.56953279,0.0,0.0,0.0,0.0,0.0,0.468559,0.0,0.0,-0.1881,0.6513215599,0.3439,0.0,-0.46387341,-0.09531441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0.3439,0.0,0.0,0.0,0.0,0.0,0.0,-0.3288072132,-0.340461,0.0,0.0,-0.19,0.0,0.0,0.19,0.0,0.0,0.0,0.0,-0.2691,-0.180565938,0.6513215599,0.0,-0.4028949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191,0.0,1.4923900000000003,522.2248031,0.3439,0.0,0.0,0.0,-0.185661,0.0,0.811,0.0,-0.34581,0.0,-0.27381,0.0,0.0,0.0,0.0,0.0,0.0
806,0.0,-0.8335267442182759,-0.7504216806411854,-0.8005423730491171,0.8649148282327007,-0.8006858068729338,-0.7168519740994965,0.0,0.0,0.0,0.0,0.0,-0.7157772395778823,-0.492269211880749,0.0,0.6861894039099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5418861969537,0.0,-0.7076417057868242,0.0,0.0,0.77123207545039,0.0,0.0,0.0
807,0.0,0.0,-0.413139,-0.452585727,0.56953279,-0.4162432,-0.27381,0.0,0.0,0.0,0.0,0.0,-0.259902279,0.0,0.0,0.5217031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.337212,0.0,-0.264312,0.0,0.0,0.0,0.0,0.0,0.0
3007,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588608302649831,0.0,0.0,0.0,0.0,0.0,0.0
3009,0.47324459,0.0,0.0,0.5217031,0.468559,0.0,0.0,0.0,0.0,0.0,0.8905810108684876,0.0,-0.58318177734342,0.0,0.0,0.0,-0.3777419732593459,82.70181,0.0,-0.50723999999,0.0,0.0,0.0,-0.5550696899900001,-0.4372739575099341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,0.5217031,0.0,-0.5565716721,0.0,0.0,-0.4585103099999999,0.3439,0.0,-0.62150153791041,0.0,0.0,-0.546294659481,0.0,0.0,0.5217031,0.0,0.0,0.0,0.0,-0.55164101499,0.0,0.0,0.0,-0.7397688989992006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.417742061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3017,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,190.19,0.0,0.0,0.0,100.1,0.0,0.0,0.901,-0.1,-0.1,0.0,-0.1,-0.1,0.0,0.0,0.0,100.1,0.0
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.612579511,-0.099,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,0.0,-0.1,0.0,-0.1,0.1,0.0,0.0,0.0,0.0,4.964149000000001,0.0,0.0,-0.189,-0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271,0.0,0.0,0.0,271.271,-0.1,0.0,0.0,409.91951000000006
1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,0.40951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3426100000000005,0.19,0.0,0.0,0.0,0.0,0.0,-0.1881,0.0,0.0,-0.4532293611,0.0,0.0,0.0,-0.26102421,-0.40851,0.0,0.0,0.0,0.0,0.0,0.0,409.91951000000006,0.0,0.0,0.0,10.167336280000002
2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.1,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,0.271,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1872,0.0,0.0,0.0,0.0,0.0,0.0,-0.184851,0.0,0.0,0.0,-0.09729,0.0,0.0,0.0,0.0,3.0960100000000006,0.0,0.0,0.0,0.0,0.811,718.288033982519,0.0
597,0.468559,0.0,-0.5013932093910001,0.0,0.0,0.5217031,0.468559,0.0,-0.4801452755099999,0.0,0.0,-0.6956703218099999,0.0,0.0,-0.5803884365099999,0.0,0.0,0.0,0.0,-0.59532015078,0.0,0.0,17.500156785010006,-0.1841949,0.0,0.0,570.10232279,0.0,0.0,0.0,8.455318327900002,0.0,0.0,0.0,0.0,0.0
2549,0.0,0.0,-0.33458031,0.0,0.0,-0.508039299,0.468559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4536486089999999,0.0,0.0,0.0,0.0,-0.33867,0.271,409.91951000000006,0.0,0.0,0.0,8.466929200000003,0.40951,0.0,-0.26102421,11.028350890000002,0.0,0.0,0.0,0.0,0.0
3025,0.468559,0.0,0.0,0.0,0.0,0.0,0.0,0.3439,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.34029,0.0,0.0,-0.394658658,0.271,0.0,0.0,-0.5068359459899999,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,0.271,0.0,-0.456732279,-0.3439,0.0,-0.456732279,0.40951,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.405171,0.0,0.0,271.271,-0.337212,0.0,0.0,100.1,0.0,0.0,0.0,409.91951000000006,0.0,0.0,0.0,0.0,0.0
3027,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.19,0.0,0.0,0.0,0.0
3030,0.0,0.0,0.0,-0.0981,0.1919,0.0,0.0,0.0,-0.189,0.0,0.0,-0.1881,0.3439,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,-0.27381,0.0,-0.3439,100.1,0.0,-0.27381,-0.4162432,0.0
1211,0.1,0.0,0.0,-0.3439,-0.34661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-0.272,0.0,100.1,190.19,0.3439,0.0,0.0,0.0,-0.1,0.0,1.7119,0.0,-0.1,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0
3031,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,-0.5880022115799999,-0.500813938701,-0.47423649,-0.3491671,-0.4451640412419,0.6861894039099999,0.0,0.0,0.0,0.0,0.0,-0.27381,-0.534378603,0.0,0.0,0.0,469.02755900000005,6.8032855900000015,0.0,0.0,0.0,0.0,0.0,0.0,18.080118938800005,0.0,0.0,0.0,0.0,0.0,0.0,-0.634056528514,0.0,0.0,0.0
2929,0.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369322007141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27381,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
3042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4657761,0.0,271.271,0.0,0.0,0.0,190.19
3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
3046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4801452755099999,0.0,0.0,0.0,0.0,0.0
113,0.7175704635189999,0.0,-0.7227028249813896,-0.5786057362406417,0.8905810108684876,-0.8097016447230212,0.7458134171670999,0.0,0.0,0.0,0.0,0.0,-0.7113938934073967,0.0,0.0,0.0,0.0,-0.854207734996748,-0.8143978320808821,-0.8345286566246701,0.0,0.0,0.0,-0.7356294965524589,0.0,-0.9324122954572012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.77123207545039,0.0,-0.7628790224721338,0.0,0.0,-0.6966746193926823,0.9015229097816388,0.468559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8135506475429879,-0.8105826503112318,-0.6982500757128647,-0.6916740119738999,-0.7632756414739477,0.0,-0.616416337882269,0.0,-0.8330741485357273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3047,0.6513215599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7462510997726652,0.0,0.0,0.0,0.0,0.0,-0.6784265354243251,-0.8614828197569425,-0.4801377398,-793.3147590374456,0.0,0.0,0.0,-0.5027537574,-0.7432064692145659,-0.6740249348733901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.56953279,0.0,-0.6315299265189626,0.0,0.0,-0.752100393511203,0.9353891811077332,0.8332281830033342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499053647030008,0.0,0.0,0.0,-0.8134032628459904,0.6513215599,-0.721307368602161,0.0,-0.7452862200870481,0.0,0.0,0.0,0.6861894039099999,0.0,-0.8412848131618009,0.0,0.0,0.0,0.0,0.0,0.0
3049,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,0.0,0.0,-0.191,0.0,0.0,-0.1,-0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,190.19,0.0,0.0,0.0,192.0919,0.0,0.0,0.901,0.8210100000000001,-0.3449,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
3052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3057,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3061,-0.1,0.0,0.0,190.19,0.1,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,-0.1
3062,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3439,0.0,0.0,-0.5711920669,0.0,0.0,0.0,0.0,-0.2682,0.0,0.0,0.0,-0.18639,0.0,0.0,0.0,0.0,1.4923900000000003,0.0,0.0,0.0,0.0,0.811,190.19,0.0
3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2691,0.19,0.0,0.0,0.0,0.0,0.0,0.0,11.8487639179,0.0,0.0,0.0,0.0,-0.4117861,651.9728814599,0.0
940,0.0,-0.1872,0.0,0.0,0.0,0.0,0.0,0.0,-0.4098861,0.0,-0.1,0.40951,0.0,-0.189,0.271,0.0,-0.3449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.0
3023,0.6513215599,0.0,0.0,-0.40091931,0.271,0.0,0.0,0.0,-0.3312327113,0.0,0.0,-0.45302238917,-0.5084737101,0.0,0.5752281179000001,0.0,0.0,0.0,0.0,-0.560606031,0.0,0.0,0.0,-0.6243723237339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.468559,-0.417742061,0.0,0.0,-0.580206272,0.0,-0.413859,-0.4162432,0.0,0.0,0.0,0.0,0.0,0.19,-0.0981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.348339,0.0,0.0,0.0
3071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3491671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0
1894,-0.191,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.3913373237119999,0.0,0.0,0.0,0.0,0.0,0.753271551338771,0.0,0.0,-0.47331749,0.0,0.0,0.0,-0.34661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2918,-0.2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.085852870000002,850.7552700677039,-0.271,0.0,0.0,0.0,-0.191,0.0,15.67536307095931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191,0.0,0.271,-0.2729,0.0,0.0,-0.34662,0.0,-0.19,0.0,0.0,-0.1881,0.0,0.0,0.0,-0.340461,-0.18558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369322007141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,-0.271,0.0,90.991,0.0,0.901,190.19,-0.191,0.0,0.0,-0.1
3081,0.0,0.0,-0.19,-0.1828098,0.40951,-0.189,0.1,0.0,0.0,0.0,0.0,-0.26739,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.271,0.0,0.0,0.0,271.271,0.0,0.0,0.0,190.19,0.0,0.0,0.0,0.0,0.0
1961,0.0,0.0,-0.5180931,0.0,0.0,-0.189,0.19,0.56953279,-0.59555700288,0.0,0.0,-0.458117379,0.0,0.0,0.40951,0.0,0.0,0.0,0.0,0.0,-0.44762679198,-0.500914912491,469.02755900000005,0.0,0.0,0.0,21.072037845329387,0.0,0.0,0.0,344.24390000000005,0.0,0.0,0.0,0.0,0.0
